"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923132","30.246690999999998","75.842935999999995","3","43","148001","03160905601","GURU NANAK PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Urban","03","883627","-370005"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921798","30.193928","75.846975999999998","3","43","148028","03161205704","The International Oxford School, SUNAM","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00271","Sangrur","271","039768","PUNJAB","Sangrur","Tung (48)","Pvt. Unaided (Recognized)","Urban","03","883674","-369294"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922939","30.238866999999999","75.845687999999996","3","43","148001","03160906301","GPS DHIBAR BASTI SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883659","-369900"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923100","30.245241","75.845580999999996","3","43","148001","03160908703","Late Madan Singh Kapoor GSSS SANGRUR (Girls)","1","5","2","2","Up. Pr. Secondary and Higher Sec","Girls","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883658","-369986"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923101","30.245241","75.845580999999996","3","43","148001","03160908702","GPS GIRLS SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883658","-369986"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923312","30.252993","75.846969999999999","3","43","148001","03160907801","PREM SABHA NATIONAL HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Urban","03","883674","-370090"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923115","30.245802000000001","75.842066000000003","3","43","148002","03161302609","STAR PUBLIC SCHOOL","5","2","3","1","Primary with Upper Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Rural","03","883617","-369993"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923116","30.245802000000001","75.842066000000003","3","43","148026","03160406705","Asra Institute Of Advanced Studies","5","11","3","1","Higher Secondary only/Jr. College","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Rural","03","883617","-369993"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923117","30.245802000000001","75.842066000000003","3","43","148026","03160406706","Asra College Of Engg. And Tech.","5","11","3","1","Higher Secondary only/Jr. College","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Rural","03","883617","-369993"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923529","30.259568999999999","75.842145000000002","3","43","148001","03160907901","GPS HARIPURA","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883618","-370179"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924286","30.284362000000002","75.842146999999997","3","43","148001","03160903103","FORTUNE CONVENT SR.SEC.SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","039760","PUNJAB","Sangrur","Akoi (21)","Pvt. Unaided (Recognized)","Rural","03","883618","-370514"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924757","30.297203","75.842023999999995","3","43","148001","03160904601","GPS MOHAMMEDPUR CHANNA","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039758","PUNJAB","Sangrur","Mohamadpur Risaldarwala (240)","Department of Education","Rural","03","883616","-370687"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922927","30.238534999999999","75.844825","3","43","148001","03160907904","SA SARAVHITKARI VIDYA MANDIR","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Pvt. Unaided (Recognized)","Urban","03","883649","-369895"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922788","30.233028000000001","75.862121999999999","3","43","148001","03160906002","SHAHEED BHAI MANI SINGH JI GOVT PRIMARY SMART SCHOOL","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","039765","PUNJAB","Sangrur","Kammo Majra Khurd (36)","Department of Education","Urban","03","883851","-369821"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923313","30.252993","75.860703000000001","3","43","148001","03160906008","PRAKASH CHILDREN ACADEMY","5","2","3","2","Primary with Upper Primary","Co-education","03","053","00271","Sangrur","271","039764","PUNJAB","Sangrur","Mangwal (35)","Pvt. Unaided (Recognized)","Urban","03","883834","-370090"
